상가업소번호,상호명,시도명,도로명,행정동명,시군구명,경도,위도
MA010120220803302965,스카이24스터디카페,제주특별자치도,제주특별자치도 서귀포시 중앙로,동홍동,서귀포시,126.560511163702,33.2576835116863
MA010120220803297993,세화비치,제주특별자치도,제주특별자치도 제주시 구좌읍 세화5길,구좌읍,제주시,126.856839805447,33.5249323900343
MA010120220803281723,마당별,제주특별자치도,제주특별자치도 서귀포시 천제연로,중문동,서귀포시,126.439433137438,33.2514623274867
MA010120220803277783,하얀산호카페,제주특별자치도,제주특별자치도 제주시 우도면 우도해안길,우도면,제주시,126.945033072255,33.4943303977279
MA010120220803267867,19티성산,제주특별자치도,제주특별자치도 서귀포시 성산읍 일출로,성산읍,서귀포시,126.934232541731,33.4612722083303
MA010120220803267902,스물다섯,제주특별자치도,제주특별자치도 제주시 다랑곶6길,노형동,제주시,126.480904818621,33.489008832231
MA010120220803275549,차달임,제주특별자치도,제주특별자치도 제주시 우평로,외도동,제주시,126.454443026299,33.4791399524695
MA010120220803268421,컴포즈커피제주삼화점,제주특별자치도,제주특별자치도 제주시 화삼로,화북동,제주시,126.575437727387,33.514433081421
MA010120220803273662,미띠뽀티하우스,제주특별자치도,제주특별자치도 서귀포시 신서귀로,대륜동,서귀포시,126.509731034595,33.2495864061093
MA010120220803312888,봉자커피,제주특별자치도,제주특별자치도 제주시 번영로,봉개동,제주시,126.598302742529,33.4880024275328
MA010120220803322117,써니의놀이터,제주특별자치도,제주특별자치도 서귀포시 이어도로,중문동,서귀포시,126.440015555925,33.2392208955522
MA010120220803308329,비하이브,제주특별자치도,제주특별자치도 제주시 연화로2길,연동,제주시,126.488988523015,33.4775290910123
MA010120220803322676,귤하르방구좌점,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.84943150158,33.532397861711
MA010120220803317902,카페해피드리머스,제주특별자치도,제주특별자치도 서귀포시 안덕면 일주서로,안덕면,서귀포시,126.302398793361,33.2503273494143
MA010120220803254179,한앤솜하우스,제주특별자치도,제주특별자치도 제주시 진군남2길,노형동,제주시,126.477455660345,33.475659787713
MA010120220803257758,리치망고,제주특별자치도,제주특별자치도 제주시 조천읍 조함해안로,조천읍,제주시,126.669499519961,33.5424888491335
MA010120220803265678,스카이스터디플레이스,제주특별자치도,제주특별자치도 제주시 서광로,삼도1동,제주시,126.518794105537,33.5001611820623
MA010120220803264776,르카페하도,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.899583330766,33.5090791857163
MA010120220803385974,셀라돈,제주특별자치도,제주특별자치도 서귀포시 솔동산로,송산동,서귀포시,126.564208464241,33.2435860110794
MA010120220803362263,다짐스터디카페,제주특별자치도,제주특별자치도 제주시 월광로,노형동,제주시,126.472812870755,33.4908409652698
MA010120220803355629,베이커리카페70,제주특별자치도,제주특별자치도 서귀포시 소암로,정방동,서귀포시,126.569309047493,33.2449922899466
MA010120220803355719,수망일기,제주특별자치도,제주특별자치도 서귀포시 남원읍 남조로,남원읍,서귀포시,126.712062466609,33.3303743726761
MA010120220803353359,하르,제주특별자치도,제주특별자치도 서귀포시 서문로41번길,천지동,서귀포시,126.560144611647,33.2494503375332
MA010120220803360068,인스밀,제주특별자치도,제주특별자치도 서귀포시 대정읍 일과대수로27번길,대정읍,서귀포시,126.229234290328,33.2384810480193
MA010120220803352790,어반브루잉,제주특별자치도,제주특별자치도 제주시 관덕로,삼도2동,제주시,126.521070397429,33.5128193242409
MA010120220803348839,써닝스타,제주특별자치도,제주특별자치도 제주시 구남동2길,이도2동,제주시,126.53261666712,33.487258195151
MA010120220803407644,파파엔도터,제주특별자치도,제주특별자치도 서귀포시 소암로,정방동,서귀포시,126.568674959533,33.2451974677854
MA010120220803392814,로우하이,제주특별자치도,제주특별자치도 제주시 애월읍 고내로,애월읍,제주시,126.339023713398,33.4633594098491
MA010120220803397522,가파리212,제주특별자치도,제주특별자치도 서귀포시 대정읍 가파로,대정읍,서귀포시,126.270048184013,33.1738378437798
MA010120220803397537,게이트스터디카페,제주특별자치도,제주특별자치도 제주시 월랑로,노형동,제주시,126.475315186597,33.4898598354664
MA010120220803391783,모네의숲,제주특별자치도,제주특별자치도 제주시 한림읍 저지14길,한림읍,제주시,126.267950541293,33.3393792027005
MA010120220803403143,빽다방제주외도점,제주특별자치도,제주특별자치도 제주시 우정로15길,외도동,제주시,126.431244541856,33.4860860970928
MA010120220803407152,광령키즈북카페,제주특별자치도,제주특별자치도 제주시 애월읍 광성로,애월읍,제주시,126.433407800187,33.4595531681557
MA010120220803339670,스테이위드커피,제주특별자치도,제주특별자치도 제주시 해안마을5길,노형동,제주시,126.45573554409,33.4582557273721
MA010120220803346231,게우지코지인갤러리,제주특별자치도,제주특별자치도 서귀포시 보목포로,효돈동,서귀포시,126.618543301519,33.2440350083921
MA010120220803337500,동빵제주동문,제주특별자치도,제주특별자치도 제주시 오현길,이도1동,제주시,126.525928432526,33.5121077221373
MA010120220803343975,이호캔들어바웃제주,제주특별자치도,제주특별자치도 제주시 서해안로,이호동,제주시,126.456856456319,33.5027181086751
MA010120220803346582,리치망고월정점,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.809815727003,33.5561545133248
MA010120220803337723,위즈,제주특별자치도,제주특별자치도 제주시 우령2길,외도동,제주시,126.432128275368,33.4875146601587
MA010120220803346634,단정한까페,제주특별자치도,제주특별자치도 제주시 서광로28길,이도2동,제주시,126.529197111622,33.4968111592214
MA010120220803346761,빽다방제주애월좋은마트점,제주특별자치도,제주특별자치도 제주시 애월읍 일주서로,애월읍,제주시,126.365871013912,33.4709918384815
MA010120220803445785,세렝게티,제주특별자치도,제주특별자치도 서귀포시 쇠소깍로,효돈동,서귀포시,126.621067497282,33.2508861204049
MA010120220803426879,비건테이블바람,제주특별자치도,제주특별자치도 제주시 애월읍 납읍동1길,애월읍,제주시,126.328762495769,33.4423153330963
MA010120220803427972,지그라나다,제주특별자치도,제주특별자치도 제주시 도공로,이호동,제주시,126.464065425601,33.4994587026933
MA010120220803414226,시월의LIBRA,제주특별자치도,제주특별자치도 제주시 고마로,일도2동,제주시,126.538181074358,33.5133170569777
MA010120220803414669,에프터글로우,제주특별자치도,제주특별자치도 제주시 간월동로,아라동,제주시,126.549384132784,33.4886636748475
MA010120220803422703,마노앤디또,제주특별자치도,제주특별자치도 제주시 애월읍 하소로,애월읍,제주시,126.395821967644,33.4258364407035
MA010120220803580327,더콘월티룸,제주특별자치도,제주특별자치도 서귀포시 대정읍 추사로38번길,대정읍,서귀포시,126.278966099784,33.2591106346566
MA010120220803569808,사계2499,제주특별자치도,제주특별자치도 서귀포시 안덕면 사계남로21번길,안덕면,서귀포시,126.295867672535,33.2311131965202
MA010120220803578167,더벤티제주,제주특별자치도,제주특별자치도 제주시 동광로,일도2동,제주시,126.537202126645,33.5051359688163
MA010120220803571115,낭낭,제주특별자치도,제주특별자치도 서귀포시 안덕면 덕수서로163번길,안덕면,서귀포시,126.303802845699,33.2654192012046
MA010120220803574706,카페뷰,제주특별자치도,제주특별자치도 제주시 우도면 우도해안길,우도면,제주시,126.957901332166,33.5203466913632
MA010120220803541962,대학나무,제주특별자치도,제주특별자치도 제주시 서해안로,용담2동,제주시,126.496424717064,33.5199433136572
MA010120220803549355,팔공티,제주특별자치도,제주특별자치도 제주시 연화로,연동,제주시,126.487453816528,33.4787128573147
MA010120220803557288,미크라트,제주특별자치도,제주특별자치도 제주시 한림읍 명랑남동길,한림읍,제주시,126.272976669282,33.4169727957282
MA010120220803537566,60빈스,제주특별자치도,제주특별자치도 서귀포시 태평로120번길,대륜동,서귀포시,126.536643094606,33.2415568861725
MA010120220803541474,집중소제주1하임스터디카페,제주특별자치도,제주특별자치도 서귀포시 동홍서로112번길,동홍동,서귀포시,126.57137196608,33.2576222426542
MA010120220803552212,바다의별,제주특별자치도,제주특별자치도 제주시 구좌읍 동복로,구좌읍,제주시,126.706866318353,33.5535192642563
MA010120220803538424,픽스커피공단점,제주특별자치도,제주특별자치도 제주시 청풍남8길,화북동,제주시,126.572046229131,33.5146468095885
MA010120220803587939,금선다원,제주특별자치도,제주특별자치도 서귀포시 신효중앙로,효돈동,서귀포시,126.61376432224,33.2644782884902
MA010120220803584351,양철공,제주특별자치도,제주특별자치도 서귀포시 칠십리로,송산동,서귀포시,126.569001240755,33.244305983901
MA010120220803605993,올더타임토평,제주특별자치도,제주특별자치도 서귀포시 516로,영천동,서귀포시,126.580951461915,33.2606933853347
MA010120220803585965,카페베고니아,제주특별자치도,제주특별자치도 제주시 간월동로,아라동,제주시,126.54505075272,33.486042232379
MA010120220803588752,빽다방서귀포올레,제주특별자치도,제주특별자치도 서귀포시 중정로61번길,중앙동,서귀포시,126.562644644315,33.2494952195656
MA010120220803533587,소소한담,제주특별자치도,제주특별자치도 제주시 애월읍 일주서로,애월읍,제주시,126.366889164839,33.4715199633434
MA010120220803536317,커넥,제주특별자치도,제주특별자치도 서귀포시 표선면 세화강왓로,표선면,서귀포시,126.794307381895,33.3243977077207
MA010120220803672622,그리그리카페,제주특별자치도,제주특별자치도 제주시 광양9길,이도2동,제주시,126.532813227961,33.5007467746848
MA010120220803665682,서연S,제주특별자치도,제주특별자치도 제주시 우령4길,외도동,제주시,126.43003424433,33.4885238419541
MA010120220803672742,슈가바당,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.839846107586,33.5345496728535
MA010120220803678832,플랫172,제주특별자치도,제주특별자치도 제주시 우평로,외도동,제주시,126.448124438394,33.4813298919995
